id,genre,track_name,artist_name,valence,energy
3jQjcN9w5vyIKelpG48FZL,grindcore,Loathsome,Pig Destroyer,0.036,0.997
28uZV1g5753r934u55GbTm,grindcore,Rot 'N' Roll - Radio 1 Rock Show Session,Carcass,0.455,0.829
4TKfJxLvkAm7IM0XEI50mh,grindcore,Back Stabber Mission Aborted,Wormrot,0.0372,0.999
25kNI1FnzvWbbyB27S3Oqj,grindcore,Sacrificio,Brujeria,0.559,0.816
3ARXhu58YydyFcZnQYkOHF,grindcore,Nazi Punks Fuck Off,Various Artists,0.5,0.928
5LLlJvmHXV1yiHufz2PTed,grindcore,For Life,Weekend Nachos,0.276,0.971
7z421RtOAERMbgVG8kipxF,grindcore,The Game,Rotten Sound,0.461,0.966
3zsFfaE3kejF0wUb638hix,groove,You Dropped a Bomb On Me,Various Artists,0.888,0.735
449u2me7lmUreBa6KpXrDQ,groove,Try a Little Tenderness,Otis Redding,0.068,0.133
0JMuL1ruqVGPkeZULI6toQ,groove,BREAKFAST CAN WAIT,Prince,0.691,0.534
78gkABA0sUivRuk8qOp36j,groove,Let's Get It On,Marvin Gaye,0.616,0.598
7iTa3XP8QSd5dFqr01AAV4,groove,Tell It to My Heart,Taylor Dayne,0.833,0.959
0UVXQgNiplI7tfdsUVtnAG,groove,Get Down On It,Blue,0.871,0.912
2donM8sTsqYtRpSAwRdPJQ,groove,Poison,New Edition,0.676,0.664
3gsCAGsWr6pUm1Vy7CPPob,groove,Killing Me Softly With His Song,Roberta Flack,0.33,0.381
6ztstiyZL6FXzh4aG46ZPD,groove,Boogie Wonderland,"Earth, Wind & Fire",0.963,0.756
1eA8NYGMHP5LsiLVVIsTkS,groove,Talking to the Night,Various Artists,0.961,0.74
22NN4BS1AlqVbyKIWExgON,groove,Mamma Mia,ABBA,0.83,0.754
6BvwGpRV3IroW7gNrCOpIp,groove,Bette Davis Eyes (Re-recorded / Remastered),Various Artists,0.536,0.555
3kmq7N9MTjl3OCxJWszdqw,groove,Never Gonna Give You Up,Rick Astley,0.933,0.959
5jSeSRTUV8Qr6l375KRJbo,groove,Thong Song (Re-Recorded),Sisqo,0.611,0.761
2bkVT50D8b4xrIKjeo6f8H,groove,Let's Groove,"Earth, Wind & Fire",0.877,0.592
6dBxo0bBZ3bYQBcW9SiHZF,groove,At Last - Rerecorded,Various Artists,0.382,0.141
3DP6z6rNK3pqDDy10c2oXl,groove,Rasputin,Bobby Farrell,0.897,0.756
6bOMF3lZgVOFn3MN8PwPSD,groove,Every Time You Go Away (Re-Recorded / Remastered),Various Artists,0.829,0.666
0q4xWbV08szzUpGPhVsrcD,groove,Kids In America,Kim Wilde,0.324,0.769
4nWTTuzOtW077rV17qOOzQ,groove,Cheri Cheri Lady,Dieter Bohlen,0.863,0.836
5zYP7plzCFop1pTDVi450C,grunge,School - Remastered,Nirvana,0.0954,0.964
4UWOIltZYQGcAma5NtPZ6t,grunge,Where Boys Fear To Tread - Remastered 2012,The Smashing Pumpkins,0.451,0.76
0gEyKnHvgkrkBM6fbeHdwK,grunge,Linger,The Cranberries,0.204,0.434
2u5OWZVjfuS85zTX3t4lbe,grunge,Miss The Misery,Foo Fighters,0.442,0.95
7niLUfkxe4ebzVSID6uE1m,grunge,Full On Kevin's Mom,Soundgarden,0.163,0.958
5YiZBxP9dINkvix6nfZjlb,grunge,Reach Down,Temple Of The Dog,0.468,0.86
10WCKBnkEJphd2EsTvNDGH,grunge,Israel's Son,Silverchair,0.448,0.838
1iTzI4NSQNLIETWDJ1WNWi,grunge,Machinehead,Bush,0.156,0.875
5le0k7yvbMCHH2Xa1tEpAL,grunge,Billie Jean,Chris Cornell,0.411,0.637
4l012k8ZcAdVbUvZ4kae5Q,grunge,Stay Away,Nirvana,0.205,0.981
0DATqRc0uIbZjDBVPlPgMW,grunge,MC5,Stone Temple Pilots,0.422,0.945
5ceyDSatxsymZVPXfg9QPe,grunge,Take Her Out,Alice In Chains,0.513,0.842
3XYB3iDl0Meu7FQsqQ8aud,grunge,Rocket,The Smashing Pumpkins,0.358,0.665
4Dz0U7qR4GxIZAOGGEPuTf,grunge,What You Are,Audioslave,0.486,0.687
1eoQNKgUm4dX9nk0876FsL,grunge,"Skin And Bones - Live at the Pantages Theatre, Los Angeles, CA - August 2006",Foo Fighters,0.246,0.505
05G5M7onU1pkk49nosUbFG,grunge,Turnaround - BBC John Peel Session 1990,Nirvana,0.418,0.812
669ifzXUEcPg764RzK3ZHG,grunge,Breakerfall,Pearl Jam,0.267,0.918
4kSIqv25W9sPsfG45rt9kh,grunge,Artificial Red,Mad Season,0.484,0.314
22wnEMAQaNrbot1dwmeucH,grunge,Revelations,Audioslave,0.368,0.882
1EErT9uKTD3TK6xD96i6NG,grunge,Adhesive,Stone Temple Pilots,0.307,0.675
0dl8anKbxyhzesoTcFXJBm,guitar,Ghost (feat. Ian Astbury),Slash,0.595,0.932
7Eyk8btArI1xf37k1AaV6r,guitar,Wannabe In L.A,Eagles Of Death Metal,0.965,0.948
5g7rJvWYVrloJZwKiShqlS,guitar,Dirty Paws,Of Monsters and Men,0.133,0.649
2nLtzopw4rPReszdYBJU6h,guitar,Numb,Linkin Park,0.243,0.863
6WE7jSshLCuVKoCmobVKVf,guitar,Heartbreaker - 1990 Remaster,Led Zeppelin,0.654,0.709
5LIadAOsLAKJCdbcHgbYMp,guitar,Rock You Like a Hurricane,Various Artists,0.483,0.971
2JPceo9bJGGwiwjspYLhad,guitar,Iron Man,Black Sabbath,0.522,0.879
0zPlMUMeYe9GoqN8mzaFst,guitar,The Seeker - Edit,The Who,0.676,0.768
2KjUp5M2Y0KnOo1BIto101,guitar,The Audience Is Listening,Steve Vai,0.256,0.895
7vFv0yFGMJW3qVXbAd9BK9,guitar,Your Body Is a Wonderland,John Mayer,0.687,0.729
5JKifvL0EUMdEScCzKbbOv,guitar,For My Father,Andy McKee,0.39,0.362
3fucYASejkSMwtAYjFRKlF,guitar,Maria Maria (feat. The Product G&B),Santana,0.663,0.631
6S0TkUP6XuZOL7kRZwynG5,guitar,"American Woman - 7"" Single Version",Various Artists,0.883,0.712
6RVhP2FB2UNWZzs9aOOCB2,guitar,Jessica - Unedited Version,Allman Brothers Band,0.845,0.857
4ptSL1o2pRgNvrC4wsN1Pl,guitar,No Rain - Remastered 2002,Blind Melon,0.547,0.599
5L776AnMdlt2SFntVhlZ4d,guitar,Sloe Gin - Live From The Royal Albert Hall,Joe Bonamassa,0.219,0.373
1KqlVt63Q4bl1VdSlymr5C,guitar,Riptide,Vance Joy,0.51,0.731
2DbEz7cLYTUu48o5D6iCP4,guitar,Sudden Death,Megadeth,0.336,0.947
5RFUZa26V6iaY7bFrJp6EV,guitar,Fire,Jimi Hendrix,0.567,0.942
0VnLohgzwLEleLmo19Z8B0,happy,Go Outside,Cults,0.493,0.697
5nNmj1cLH3r4aA4XDJ2bgY,happy,September,"Earth, Wind & Fire",0.98,0.809
7B1Dl3tXqySkB8OPEwVvSu,happy,We'll Be Coming Back (feat. Example),Calvin Harris,0.571,0.952
7kSLdGdXLey7pzLsWpdg1h,happy,Little Things,One Direction,0.556,0.222
6dEnpbXyamib2EJnRhTt0G,happy,Suit & Tie,Justin Timberlake,0.357,0.596
75fuzn623bYyKISKlFHdCw,happy,Kiss Me,Sixpence None The Richer,0.455,0.741
2UVLuddklEVak5PXgC7baA,happy,Groove Is in the Heart,Deee-Lite,0.924,0.881
5xrjJANQXCLXeMbNMugyaZ,happy,Jubel - Original Mix,Klingande,0.194,0.472
6bUNEbXT7HovLW6BgPCBsb,happy,Roses,Outkast,0.509,0.708
4rlWtsOCfxD8u1aCbbaHHp,happy,Life Is A Highway,Rascal Flatts,0.581,0.933
5IWmU2PNimgYuTLddU2DRo,happy,Payphone,Maroon 5,0.556,0.744
0JhKJg5ejeQ8jq89UQtnw8,happy,Levels - Radio Edit,Avicii,0.415,0.881
6rigRPkg6kRjmPXSm7X9L9,happy,Pumpin Blood,NONONO,0.413,0.848
1hWrl3T1kIH5b9zRHLfCOn,happy,What's My Age Again?,blink-182,0.433,0.954
5WLhAmEGwePI2RD9ZECTw7,happy,Pack Up,Eliza Doolittle,0.917,0.775
4GB6QSmVcRnf9Lt9tp3Q08,hard-rock,Radar Love,Various Artists,0.271,0.695
6kjlvJLh2DBsSQtqVzFh8I,hard-rock,Immigrant Song - 1990 Remaster,Led Zeppelin,0.609,0.926
7qQnBfwXrw2tZNFG4Uf57N,hard-rock,Livin' On A Prayer,Bon Jovi,0.793,0.887
1RmNFpG3SZ1NDly15RX5tQ,hard-rock,Bye Bye Beautiful,Nightwish,0.389,0.88
0wHmZpUsUs9PUTFnvoYbaT,hard-rock,The Nexus,Amaranthe,0.587,0.961
5B6Z7NwVqA7W3UFiqBdEJC,hard-rock,Round and Round,Ratt,0.491,0.934
33n5sdlGT8UODTUr15EOWz,hard-rock,Paradise (What About Us?) [Feat. Tarja],Within Temptation,0.428,0.928
0EYtFwA4BA0uoozzCGqKjd,hard-rock,Ace of Spades,Motörhead,0.209,0.99
4vO9dmzNRqDhFY3jD1a3P7,hard-rock,Mississippi Queen,Mountain,0.637,0.624
2VAIeoKt0SAxnPOdtbcePQ,hard-rock,Cherry Pie (Re-Recorded / Remastered),Various Artists,0.569,0.916
1IBk5PttmnPcGnysEwtiXi,hard-rock,Simple Man,Lynyrd Skynyrd,0.415,0.756
59pBA1HUMol92PIIeJ0h9F,hard-rock,Painkiller,Judas Priest,0.101,0.987
15tCpEsBIIZqkWsOAyD89g,hard-rock,Iron Man,Auburn University Marching Band,0.764,0.295
4KaHvV6CcOI9F0WDdToZdv,hard-rock,It's My Life,Bon Jovi,0.488,0.936
7JTgkvvuAU9XW8IEuBF6qq,hard-rock,Rainbow,Robert Plant,0.3,0.523
7pTMHN7QnzmnwGQa3mTRNv,hard-rock,Nemo,Nightwish,0.351,0.737
0i2VKBjz7WFaqJ9DgXtPK0,hard-rock,I Believe in a Thing Called Love,The Darkness,0.624,0.878
4ykYmUMLd18ldAXgF2B361,hard-rock,Somebody To Love - Remastered 2011,Queen,0.358,0.693
2rP1trgJt4yTePSh8nKxxo,hard-rock,Kickstart My Heart,Mötley Crüe,0.254,0.97
0rSdhfeQmYAfzO3kcjsCpg,hard-rock,Whore,In This Moment,0.544,0.883
1i8IMyKJZx7QypOnfyrytu,hardcore,Wake the Dead,Comeback Kid,0.352,0.957
4zI07TSDWg0lVjQGmfUtiM,hardcore,Malfunction,Cro-Mags,0.452,0.955
0SC1k8AXPSobh2SSOzWh7Y,hardcore,Everyone Bleeds Now,Hatebreed,0.592,0.955
4IECh1gCtbI8b52xykPG2W,hardcore,The First Drop,Rise Against,0.646,0.965
1JHG35d8gYRHtqQLTlY81i,hardcore,Rally Round Jah Throne - 1991 Digital Remaster,Bad Brains,0.635,0.406
26kuGKYue3Rswy8gp0Qsc7,hardcore,Anesthesia,Bad Religion,0.812,0.956
5JgteKppxUAxqZdBJIokgY,hardcore,Warning,Discharge,0.273,0.951
71nX3kc6hapk7bsDamNAJN,hardcore,It's My Life,Various Artists,0.558,0.968
6iT13wghlJOnq2Yacam5wo,hardcore,Coup d'Etat,Refused,0.592,0.948
1oSL6YZwyXSX49boJR4f04,hardcore,Big Take Over,Bad Brains,0.0397,0.697
1icyef1nNmLusODA03FLGf,hardcore,Pink Turns to Blue,Hüsker Dü,0.323,0.96
2qjzGcXycz4PGAG8IhRQPp,hardcore,Decontrol,Discharge,0.376,0.872
40yv96m1hU8svaLGujCHuN,hardcore,What Happened?,H2O,0.383,0.467
31UPEXwVGQOCwwwClu4T8g,hardcore,Hold It Down,Madball,0.231,0.984
1HhJodOwR85impMgF6eCql,hardcore,Parents,Descendents,0.754,0.698
63HNkUU87ynmh0iyiNH0gu,hardcore,Lucifer's Rocking Chair,Cancer Bats,0.488,0.744
1JpIwFqqKR2lIRQ0n7aRHo,hardcore,Manimal,Germs,0.345,0.949
6f7BfnrhGs9HSubLS5oMgJ,hardcore,Paper Wings,Rise Against,0.56,0.927
6GbIoHZQOYAHrFcXge2cVR,hardcore,Teen Idles,Teen Idles,0.606,0.844
6Bnfx3pfcI1zisjv65s8rc,hardcore,Worms Of The Senses / Faculties Of The Skull,Refused,0.181,0.902
4uUnTtmvc9fmhoCuQUmcb6,hardstyle,Statement - Original,Josh,0.344,0.909
102R586XKSyaKdJhd9tq8M,hardstyle,Fight The Resistance - Edit,Various Artists,0.436,0.979
0ydvS8dWRqMsiKUEiKQ2iL,hardstyle,Scrap Attack (Defqon.1 Anthem 2009) - Original Mix,Headhunterz,0.189,0.875
7lMg4O77UfJgSKejXw10jC,hardstyle,Raindropz - Original,Wasted Penguinz,0.374,0.981
1PEycEqb5v1DDBycpB2ety,hardstyle,Magic - Original Mix,Various Artists,0.0571,0.925
5sv0QmzNqATdRGwPjXaEWt,hardstyle,Promise Me,Various Artists,0.371,0.907
5l5bkVA2f7zkk7UeTxZds9,hardstyle,The Cold Angel - Original,Various Artists,0.305,0.978
5M2urKCPnhOPNeGCi6Jm9W,hardstyle,Wake Up!,Brennan Heart,0.0893,0.668
2cFwBctVo0UQpLZ3bEALLS,hardstyle,BassBoom - Original,Psyko Punkz,0.345,0.848
2B1jWeJLF5yWH84nQt4PQ2,hardstyle,D.E.C.I.B.E.L. (official Decibel anthem 2012) - Original Mix,Zatox,0.114,0.794
62Jf5bbui4OCTGyyT0Fn63,hardstyle,Indoctrination - Original Mix,VA,0.149,0.901
5s5zzzxbxImDkOje7AVGkj,hardstyle,Triplet Overkill,Various Artists,0.672,0.78
1Rc86tK9HECdV30sGWbzDx,hardstyle,Psychedelic,Headhunterz,0.377,0.869
7rW2mINfPEiVLvCydPWfRG,hardstyle,Nero - Original Mix,Dark Oscillators,0.392,0.938
1zDjq7uXPVclKATypkUmWh,hardstyle,Rebirth Of The Sun - Original Mix,Various Artists,0.223,0.809
6i4pI7ML9iAAYYqCOVM1ee,hardstyle,Noise Maker - Code Black Remix,Zatox,0.467,0.938
10Ni6Fw9cnWBo8zrT5KkEn,hardstyle,Wildest,Various Artists,0.0954,0.691
6C0xjfK9LIuC2ARtCUulAa,hardstyle,In & Out,Wildstylez,0.155,0.986
1LsA48gn3LXYoKblJ4kMOi,hardstyle,Melody of nature,Various Artists,0.153,0.941
0BC3z8JzGWn6U9vkey1E5d,hardstyle,Believe - Radio Edit,Various Artists,0.385,0.946
153SwL1d9SfCLWhqIs08we,heavy-metal,Alison Hell,Annihilator,0.108,0.978
3JRmeCjOaBqRCvzwCx9MNh,heavy-metal,Cold,At The Gates,0.276,0.983
2HwtiwV8OgIwNuj1Wq9e0B,heavy-metal,Stand Up And Shout,Dio,0.367,0.954
0WZWSfFk5iAReQGfIXzCj8,heavy-metal,Lightning & Snow,Woods Of Ypres,0.551,0.944
5LyRtsQLhcXmy50VXhQXXS,heavy-metal,Holy Wars...The Punishment Due - Remastered,Megadeth,0.221,0.985
4fGaK5oom9FT4qiFut1M33,heavy-metal,Starlit Path,Fallujah,0.0801,0.961
3A03glw2TkAki6zEbkXZkc,heavy-metal,Let Me Burn,Whitechapel,0.0533,0.993
0YAVTydrJotYSpqP9WNuCF,heavy-metal,Heavy Heart,Periphery,0.325,0.941
3MexWqbKv8BcRQuD9rURzU,heavy-metal,Stormcrow,Cain's Offering,0.275,0.906
5gvEv8RLtvH4YumbCQp3wQ,heavy-metal,1.618,Allegaeon,0.356,0.984
3LM41UarpHPJkUZ7rVbbGx,heavy-metal,Creeping Death,Metallica,0.198,0.951
6tmx154r74oV7Ha3AQ3cNC,heavy-metal,Radix malorum,Gorgoroth,0.306,0.858
282RZOdU2idTClxJ7XIltH,heavy-metal,I Want Out,Helloween,0.554,0.9
2tYG7soHsohgQs4Xof9QOB,heavy-metal,Gods Amongst Men,Within The Ruins,0.146,0.994
4IlrrBwWAVFE7YW3H4e10w,heavy-metal,The Unicorn Invasion of Dundee,Gloryhammer,0.243,0.948
7riTER54Xy8xAila5pBfZM,heavy-metal,The Sentinel - Remastered,Judas Priest,0.277,0.868
5AcJdxDLXyx6gXGEwtdBGz,heavy-metal,The Purest Strain of Hate,Thy Art Is Murder,0.243,0.986
1ZkPh9JoKuhxUTWuhLI7Q1,heavy-metal,Battle's Won,Helloween,0.359,0.975
7k2z42fr12Pl9SY5G3MUkg,heavy-metal,The Bad Thing,Periphery,0.417,0.953
5OjCsHeByDYEGxMrb1z8KQ,heavy-metal,Flying Whales,Gojira,0.2,0.925
1fLibtVj3MrNTwRZq5yUOs,hip-hop,Let's Go (feat. Big D & Twista),Trick Daddy,0.519,0.767
75ZvA4QfFiZvzhj2xkaWAh,hip-hop,I Fall Apart,Post Malone,0.291,0.538
1vVNlXi8gf8tZ7OhnEs4VE,hip-hop,A Lie,French Montana,0.524,0.792
5qHirGR7M9tdm6C17DlzSY,hip-hop,REEL IT IN,Aminé,0.423,0.342
1jo3TwNGCXfNdB5uba3ZVv,hip-hop,Killshot,Eminem,0.6,0.651
2elA6JLRaQ6iB7hxiuTKN4,hip-hop,I Tried,Bone Thugs-N-Harmony,0.378,0.71
5TqBAOIBe0bQA0spNdcG3k,hip-hop,For Free (feat. Drake),DJ Khaled,0.498,0.571
0LWQWOFoz5GJLqcHk1fRO2,hip-hop,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,0.538,0.677
69bHJ9qs5FrUJbKP8xU8uZ,hip-hop,Disco Inferno,50 Cent,0.71,0.659
2iaCM7WvOknQI1230hA9eK,hip-hop,Homecoming,Kanye West,0.905,0.754
2g8HN35AnVGIk7B8yMucww,hip-hop,Big Poppa - 2005 Remaster,The Notorious B.I.G.,0.773,0.575
24b20V609aI0WJ8LyxR8qx,hip-hop,The Game & Skrillex: El Chapo,The Game,0.591,0.909
25oOaleife6E2MIKmFkPvg,hip-hop,Relationship (feat. Future),Young Thug,0.298,0.597
0UyljEbX9dqI1K0sqdv6B6,hip-hop,SLOW DANCING IN THE DARK,Joji,0.284,0.479
6LxEtvMKSwmPdd5Fh1PCof,hip-hop,Young Dumb & Broke REMIX (feat. Rae Sremmurd & Lil Yachty),Khalid,0.459,0.56
6ijxg6Xglae8LfsR8eP5x2,hip-hop,Xxplosive,Dr. Dre,0.933,0.889
4anqYZt4APNlFwQixpbdZR,hip-hop,Da Rockwilder,Method Man,0.393,0.659
6yMxfx9wpiuhhdb8vHDVMu,hip-hop,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,0.317,0.57
6n4U3TlzUGhdSFbUUhTvLP,hip-hop,Walk It Talk It,Migos,0.395,0.633
3aGibUHhQyBsyumYHylw0K,hip-hop,Backseat Freestyle,Kendrick Lamar,0.646,0.651
4BQ5TKglhJcnYPfzJImISg,holidays,If I Were A Carpenter,Various Artists,0.338,0.208
3PD9zS9RFsRFuPel4CsmXe,holidays,White Christmas,Various Artists,0.537,0.227
62dPkNgqXKNUKyP03CBthj,holidays,The Christmas Song,Sammy Kaye,0.232,0.137
2NQUDjWpPelTVIPh9M7xlX,holidays,He,Jerry Vale,0.25,0.434
7KddQfMUwk7W2uK8WIACNR,holidays,Silent Night,Jo Stafford,0.0545,0.135
2WDxLrQO7YYPYnMYRcxFO3,holidays,Medley: Jolly Old St. Nicholas / The Little Drummer Boy,Ray Conniff,0.341,0.249
0ArEwuSWSuUtCJHgJ7AEoX,holidays,Baby It's Cold Outside,Various Artists,0.441,0.174
69uHXz26ipOqj45AKDEVv5,holidays,The Little Boy That Santa Claus Forgot,Various Artists,0.295,0.185
6TnjaL02usP9dwCGzdk5GS,holidays,"You're A Mean One, Mr. Grinch",Various Artists,0.42,0.484
0KfCEU6Qcz0CBomIGLT9N6,holidays,The First Noel,Various Artists,0.486,0.174
1VAlpUs9v2iudUU9HFEcMs,holidays,The Merriest,Various Artists,0.614,0.327
5nT4meek3rM6I3c4c6UKb1,holidays,Sleigh Ride/Santa Claus' Party,Various Artists,0.852,0.5
6JwotAbv17ZbTiyYgeYCFK,holidays,New Year's Resolution,Otis Redding,0.593,0.203
3FycHbcaKFahv0dHLWiXOd,holidays,I've Got My Love to Keep Me Warm,Les Brown,0.393,0.299
4luHa6QVQiTkj3PdqRPkMN,holidays,,Various Artists,0.827,0.707
5cBhvGqWmzUMs7Yy8v9h4U,holidays,What Are You Doing New Year's Eve?,Various Artists,0.353,0.144
0rnISJVk1R7oq4WEpkW2jz,holidays,Jingle Bell Rock,Various Artists,0.942,0.603
2m4lvM8pTsQdii4Pi5Z2Yf,holidays,April Snow,Various Artists,0.265,0.255
4GlFEzKlLRxRjpPlGH3kll,holidays,Mele Kalikimaka,The Puppini Sisters,0.677,0.606
2XW2qoUUhIUunuLZd6Ly7v,holidays,What Child Is This?,The Everly Brothers,0.0386,0.0477
7nJrhBDkUSHASFzopvgygk,honky-tonk,Little Moments,Brad Paisley,0.347,0.551
0jOyxfEvvhGQPcPt5KXmiK,honky-tonk,Redneck Yacht Club,Craig Morgan,0.807,0.806
5OoGSDSrwFqNlDJIUIrHYj,honky-tonk,En timme försent,Lasse Stefanz,0.693,0.796
0Om9WAB5RS09L80DyOfTNa,honky-tonk,Tim McGraw,Taylor Swift,0.425,0.491
6yXbhtXMMujv7ZcV1UxCuD,honky-tonk,Hot Mama,Trace Adkins,0.77,0.84
1A0I5aiVZRwecRlbQcweBh,honky-tonk,Gone Country,Alan Jackson,0.637,0.719
40foc3l3HyshERcmwOyCql,honky-tonk,Family Tradition,"Hank Williams, Jr.",0.874,0.405
5XDUR6VWpCtgv2hYH5GdMB,honky-tonk,The Cowboy In Me,Tim McGraw,0.234,0.593
71geaRAZ2M5w08T3kl5Xvs,honky-tonk,Sinners Like Me,Eric Church,0.521,0.538
0aKckYdn47EECjsEjR5Q0s,honky-tonk,Mitt hjärta tar semester nu,Lasse Stefanz,0.874,0.891
5yvnuEZmDBNH4uEhqdayCS,honky-tonk,Sunday Morning Coming Down - Live,Johnny Cash,0.807,0.536
0NBKvnJAAG865ENj9bOhvD,honky-tonk,I Ain't Living Long Like This,Waylon Jennings,0.78,0.749
0RdMBceHhBJLqNjObk1NPP,honky-tonk,Here's a Quarter (Call Someone Who Cares),Travis Tritt,0.597,0.537
5KqldkCunQ2rWxruMEtGh0,honky-tonk,The Gambler,Kenny Rogers,0.86,0.501
5vCgOg9VqRaAUbnflCO6P3,honky-tonk,Cop Car,Keith Urban,0.366,0.664
1n3q9eF2qqOaWHBBQHLRXw,honky-tonk,I Will Always Love You - Original Version,Dolly Parton,0.156,0.142
7fMc32Qj7W1UPPKnn58Iob,honky-tonk,Time Marches On,Various Artists,0.479,0.517
5MpasvxaXu6wJEMhyh8pDt,honky-tonk,As Soon As I Hang Up The Phone - Single Version,Loretta Lynn,0.434,0.336
3PhAXXtZL3uPFcIrrOtp97,honky-tonk,Är det kärlek du behöver,Lasse Stefanz,0.966,0.824
4O4hiA7KxHhzv3s0QIHDlz,honky-tonk,You Look Good In My Shirt,Keith Urban,0.828,0.865
2AFFltFCladDU8jWD4r9fp,house,Drift - Original Club Mix,Various Artists,0.337,0.591
5JtRPhMzaZqnhbEmcWWuqm,house,Never Say Goodbye (feat. Bright Lights),Hardwell,0.177,0.791
2MlcK8OgC5IpQz3l093YSR,house,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,0.604,0.695
3U8biDNVpdtvrsJwaD4s9J,house,Tsunami - Radio Edit,DVBBS,0.388,0.923
1UF1dQ8vhfDRMahFZ8Kq4a,house,Fade Into Darkness - Vocal Club Mix,Avicii,0.602,0.848
6XN4MK8CPDnhAPquJtF5cu,house,Need U (100%) [feat. A*M*E] - Radio Edit,Duke Dumont,0.469,0.835
00j2LoRUyC20heHG42wopl,house,Cry (Just a Little) - Radio Edit,Bingo Players,0.365,0.497
0SPMUT5cClzp28EXEZkEny,house,Trigger,Hardwell,0.229,0.893
3uxU3in6RWK20d5Bcf8gbR,house,Walk With Me - Axwell Vs Daddy's Groove Remix,Prok & Fitch,0.342,0.426
1w4QZVz85YWcxBkFXtymbh,house,So Much Love - Original Club Mix,Fedde Le Grand,0.107,0.94
4PQA5I8Qf99He3SBKtl4Tf,house,Crank It Up (feat. Akon),David Guetta,0.638,0.879
4GC5dPzfi9qKKlF6Oo7Vhe,house,Friends - Original Mix,Steerner,0.107,0.856
4q8IHC6PpeynpAQuyzVJUU,house,Fade Into Darkness - Albin Myers Remix,Avicii,0.214,0.501
1ADGydOgtuzBNmdFpcQGLB,house,All Night,Icona Pop,0.636,0.905
03zNPmsnr0uaMRfvMSWeH1,house,The Way We See The World - Tomorrowland Anthem Afrojack Vocal Edit,Various Artists,0.289,0.7
48audnmbPfNEXf9NEeVEOW,house,Revolution - Vocal Edit,R3HAB,0.0466,0.86
5Z8CCpCTexeH36waq0T74y,house,Beautiful People - Radio Edit,Chris Brown,0.588,0.807
14s1w9T2KY64YlVrm2TItx,idm,The Dogs,Clark,0.556,0.862
2jrrAo1wsaNdGpBcFeu43v,idm,A Bang In The Void,Apparat,0.0854,0.616
0IWMZsQnc3tqrwBsy5Y4wl,idm,Vic Acid,Squarepusher,0.842,0.939
5ddDE5YnzCfp4mmOrFQ6ab,idm,Keep Your Distance,Amon Tobin,0.285,0.844
1YTyr8Oef7DEcIXah9SXJD,idm,tuinorizn,Autechre,0.198,0.67
7FRNVeofO8OL094wfOM9Le,idm,Prague Radio,Plaid,0.0924,0.686
0MqkNxngdVlKSa4BTIcXlm,idm,Truncation Horn,Clark,0.502,0.913
1CH9Cujxv0qXtTlYkuqduT,idm,Arched Maid Via RDJ,AFX,0.698,0.935
4aYsWv3AT2QQMbaKjjbBdF,idm,Paean,Nathan Fake,0.57,0.708
76UJCSIOI3ckVsmiO9fryI,idm,3 Minutes Of,Moderat,0.0376,0.526
2AYFeEzRmavJlsvR5jntft,idm,Fol3,Autechre,0.0318,0.835
1gqcIrZ2IdH9HQRNtQEADY,idm,Time For The Gallery,Ochre,0.0805,0.448
0c0PhGTdl4K1SRWu0kYkBh,idm,Donkey Rhubarb,Aphex Twin,0.714,0.89
6udnrhFSzhfVWhYMebRWcO,idm,Autumn Acid,µ-Ziq,0.775,0.896
2BW9Mjk8pz9qDN9zJaeCO9,idm,Aaron2,Venetian Snares,0.362,0.98
6sWf4iZu5K34pKCaPhYsU7,idm,Megazine,Squarepusher,0.882,0.757
2kmOzndbVl8GomtgVGmEHS,idm,At The End Of The Day,Amon Tobin,0.329,0.78
7gu3aKNbBq2nSWMhybCfBf,idm,Lowride,Autechre,0.217,0.393
5HtPhEjxuFoqmY5C8NoLip,idm,craft nine,Plaid,0.0378,0.1
7mKvhdoHGqimbx6b4btlnX,idm,Glink,Bola,0.149,0.56
5L9fLNHSj5SuGvJRljdWJb,indian,Koi Mil Gaya,Jatin-Lalit,0.815,0.687
3QD2mDnbcTQNTIyJRmNmut,indian,Mundian To Bach Ke (Beware Of The Boys - Jay Z Remix),Panjabi MC,0.939,0.919
2pHwHxEgqg0FEMthbIJvgF,indian,Bahon Mein Chale Aao,Various Artists,0.465,0.249
1FlcSAOTW5dujHyT9wTSEr,indian,Dekha Hai Pehli Baar,S. P. Balasubrahmanyam,0.931,0.539
3xfpQMO1IhMqPYVFXYmH2K,indian,Jiya Re,A.R. Rahman,0.599,0.721
582KOPacYbG32kxBhe26Dy,indian,Soul Of K3G - Instrumental,Jatin-Lalit,0.237,0.787
2ota18jyZVMGvwQ0IV8qz7,indian,Bezubaan,Sachin-Jigar,0.172,0.573
0M9x4ojapWtau5wNizC7Bm,indian,Chura Liya Hai Tumne Jo Dil Ko,R. D. Burman,0.684,0.318
3HnrMbaBsUHSSj8cn42xRW,indian,Kya Se Kya Ho Gaya,Raghav,0.516,0.523
